id_invoice,issuedDate,country,service,total,discount,tax,invoiceStatus,balance,dueDate,client
72,2023-02-08,Poland,E-commerce Development,4839.03,500.76,129.77,Paid,4468.04,2023-03-10,Company E
75,2023-06-22,Kazakhstan,Mobile App Development,2945.12,190.2,94.46,Pending,2849.38,2023-07-16,Company B
78,2023-04-24,Timor-Leste,Mobile App Development,1302.11,255.52,14.58,Paid,1061.17,2023-05-17,Company C
31,2022-09-02,Azerbaijan,E-commerce Development,4269.54,467.67,123.05,Paid,3924.92,2022-09-12,Company C
59,2022-12-24,Swaziland,E-commerce Development,4373.5,315.86,158.7,Paid,4216.34,2023-01-09,Company A
87,2022-12-21,Brazil,IoT Solution,7803.28,562.69,605.31,Paid,7845.9,2023-01-05,Company C
69,2023-05-13,Luxembourg,E-commerce Development,3851.48,539.25,203.09,Pending,3515.32,2023-05-24,Company C
13,2022-09-21,Burundi,AI Solution,3265.21,471.69,268.93,Pending,3062.45,2022-10-19,Company E
18,2023-01-18,North Macedonia,E-commerce Development,1004.24,140.47,15.28,Paid,879.05,2023-02-11,Company A
87,2023-01-25,Bouvet Island (Bouvetoya),AI Solution,7814.3,1337.18,624.54,Paid,7101.66,2023-02-21,Company B
40,2023-05-12,Poland,IoT Solution,6927.65,927.96,552.43,Pending,6552.12,2023-06-09,Company B
2,2023-05-05,Tuvalu,E-commerce Development,1763.08,236.71,7.25,Pending,1533.62,2023-06-01,Company E
11,2022-11-09,Afghanistan,AI Solution,7067.85,988.53,698.96,Overdue,6778.28,2022-11-17,Company A
84,2023-02-15,Peru,AI Solution,3504.88,513.82,71.56,Paid,3062.62,2023-03-12,Company E
55,2023-01-09,American Samoa,Mobile App Development,2254.39,177.52,133.2,Overdue,2210.07,2023-02-05,Company A
15,2023-06-18,Afghanistan,E-commerce Development,2727.08,97.13,38.08,Paid,2668.03,2023-06-26,Company E
50,2022-11-20,Morocco,Web Development,2647.33,165.89,96.36,Overdue,2577.8,2022-12-04,Company B
95,2022-09-28,Liberia,AI Solution,4499.18,892.58,44.18,Pending,3650.78,2022-10-25,Company B
33,2022-09-20,Spain,Web Development,751.76,104.66,18.31,Pending,665.41,2022-10-12,Company C
70,2022-11-17,Czech Republic,AI Solution,8049.91,264.13,575.33,Pending,8361.11,2022-11-26,Company E
41,2023-04-18,Pitcairn Islands,E-commerce Development,2522.13,114.97,54.66,Paid,2461.82,2023-05-06,Company E
92,2022-10-30,Moldova,AI Solution,5771.7,959.14,407.62,Pending,5220.18,2022-11-27,Company A
64,2022-10-19,Iran,AI Solution,6675.16,134.5,295.96,Paid,6836.62,2022-11-17,Company A
84,2022-11-29,El Salvador,AI Solution,7134.83,978.91,483.7,Overdue,6639.62,2022-12-23,Company A
97,2023-01-05,Turkmenistan,E-commerce Development,4613.73,189.16,320.85,Overdue,4745.42,2023-01-28,Company E
17,2022-07-23,Andorra,Web Development,667.42,123.61,23.21,Paid,567.02,2022-08-12,Company D
77,2023-02-16,Hong Kong,E-commerce Development,3078.69,610.64,274.07,Pending,2742.12,2023-03-12,Company B
39,2023-03-08,France,IoT Solution,6017.62,76.12,333.55,Paid,6275.05,2023-03-18,Company E
80,2023-05-25,Nepal,Mobile App Development,3921.87,11.42,266.57,Overdue,4177.02,2023-06-07,Company E
66,2023-04-27,Guyana,IoT Solution,4713.27,357.75,91.89,Overdue,4447.41,2023-05-25,Company C
53,2023-02-27,Nicaragua,UI/UX Design,413.2,66.66,22.4,Paid,368.94,2023-03-25,Company A
35,2022-11-21,Moldova,UI/UX Design,619.68,62.86,55.93,Pending,612.75,2022-12-05,Company D
21,2023-04-01,Mauritius,UI/UX Design,727.73,32.29,57.09,Overdue,752.53,2023-04-30,Company A
86,2023-02-09,Luxembourg,E-commerce Development,2545.51,452.58,78.76,Paid,2171.69,2023-02-21,Company C
79,2023-01-16,France,Mobile App Development,2967.84,544.77,57.88,Overdue,2480.95,2023-01-30,Company E
56,2022-08-29,Maldives,AI Solution,9597.91,23.23,449.2,Overdue,10023.88,2022-09-22,Company E
37,2023-03-05,Mexico,Web Development,991.75,134.47,62.19,Overdue,919.47,2023-03-30,Company D
33,2022-09-28,United Kingdom,UI/UX Design,349.02,47.24,19.87,Paid,321.65,2022-10-08,Company C
41,2022-07-24,Bahamas,IoT Solution,6536.9,10.59,577.36,Overdue,7103.67,2022-08-18,Company C
97,2023-02-27,Puerto Rico,IoT Solution,2283.38,103.96,35.35,Pending,2214.77,2023-03-10,Company D
12,2022-09-13,Venezuela,E-commerce Development,1953.28,183.5,152.41,Pending,1922.19,2022-10-10,Company D
1,2022-11-17,Anguilla,Web Development,960.95,100.13,17.05,Overdue,877.87,2022-12-16,Company D
71,2022-09-17,British Indian Ocean Territory (Chagos Archipelago),IoT Solution,2319.13,416.45,125.66,Paid,2028.34,2022-09-28,Company A
87,2022-07-20,Algeria,UI/UX Design,502.03,88.25,34.51,Pending,448.29,2022-08-03,Company C
29,2022-07-20,Seychelles,Web Development,2781.35,349.76,235.66,Paid,2667.25,2022-08-11,Company D
36,2022-12-02,Liberia,IoT Solution,5451.33,501.36,80.71,Paid,5030.68,2022-12-27,Company A
20,2022-10-21,United States of America,Web Development,657.89,81.55,18.39,Pending,594.73,2022-11-17,Company B
65,2022-07-20,Christmas Island,Mobile App Development,1722.93,115.92,91.81,Overdue,1698.82,2022-08-06,Company D
14,2023-03-01,Cayman Islands,UI/UX Design,290.59,34.64,12.35,Paid,268.3,2023-03-14,Company A
16,2023-01-05,Egypt,Web Development,2383.28,452.44,5.41,Pending,1936.25,2023-01-13,Company C
97,2022-12-12,Guernsey,Web Development,793.7,98.72,38.05,Pending,733.03,2022-12-29,Company A
3,2023-01-18,Guinea-Bissau,E-commerce Development,3157.34,412.86,25.72,Paid,2770.2,2023-01-30,Company B
30,2022-12-26,Morocco,AI Solution,7876.25,58.31,447.99,Overdue,8265.93,2023-01-09,Company C
88,2022-08-14,Ireland,E-commerce Development,2793.9,479.9,230.9,Pending,2544.9,2022-08-28,Company D
56,2022-12-09,Gabon,AI Solution,8779.25,911.59,487.07,Paid,8354.73,2023-01-06,Company E
80,2023-03-20,Reunion,Mobile App Development,1436.76,270.31,83.74,Pending,1250.19,2023-04-08,Company C
35,2022-10-18,Svalbard & Jan Mayen Islands,AI Solution,3928.37,735.76,301.26,Overdue,3493.87,2022-11-10,Company D
56,2022-12-20,Antigua and Barbuda,IoT Solution,3307.35,102.76,93.35,Overdue,3297.94,2022-12-27,Company B
96,2022-07-21,Christmas Island,E-commerce Development,4482.96,823.75,168.43,Pending,3827.64,2022-07-30,Company A
87,2022-09-11,Montenegro,AI Solution,7205.04,197.37,215.11,Overdue,7222.78,2022-09-20,Company D
63,2023-04-05,Sao Tome and Principe,Web Development,2736.71,157.5,115.23,Paid,2694.44,2023-05-01,Company A
12,2023-04-08,Tajikistan,UI/UX Design,934.11,162.48,47.24,Paid,818.87,2023-04-26,Company C
98,2023-03-16,Norway,AI Solution,4119.97,253.49,260.32,Pending,4126.8,2023-04-07,Company E
11,2022-11-22,New Caledonia,UI/UX Design,802.86,52.28,15.18,Pending,765.76,2022-12-18,Company E
2,2022-10-11,Lesotho,Mobile App Development,3270.42,264.16,253.66,Pending,3259.92,2022-11-03,Company E
1,2023-02-14,Burundi,IoT Solution,2548.98,392.4,69.83,Overdue,2226.41,2023-03-15,Company D
65,2022-12-27,Japan,AI Solution,9688.08,358.23,423.66,Pending,9753.51,2023-01-14,Company B
4,2022-08-07,Honduras,IoT Solution,3714.98,126.4,345.73,Pending,3934.31,2022-09-04,Company A
86,2023-01-22,Croatia,Mobile App Development,2860.55,123.65,94.52,Pending,2831.42,2023-02-11,Company C
34,2023-06-01,Anguilla,Mobile App Development,3627.48,444.66,281.89,Paid,3464.71,2023-06-09,Company D
29,2022-10-08,Comoros,UI/UX Design,518.62,47.3,8.42,Pending,479.74,2022-11-01,Company C
56,2023-03-29,Cameroon,IoT Solution,2889.26,554.14,180.66,Paid,2515.78,2023-04-23,Company C
23,2022-08-05,United States Minor Outlying Islands,AI Solution,5398.9,806.08,465.77,Pending,5058.59,2022-08-20,Company A
3,2022-09-13,Sierra Leone,Mobile App Development,4996.67,358.69,154.66,Pending,4792.64,2022-09-28,Company D
77,2022-07-22,Thailand,Mobile App Development,1280.45,152.99,9.92,Paid,1137.38,2022-08-04,Company D
77,2023-03-10,Albania,IoT Solution,3636.25,656.33,226.82,Overdue,3206.74,2023-04-09,Company D
91,2022-09-14,Zambia,AI Solution,9376.28,1444.64,424.76,Pending,8356.4,2022-10-02,Company A
84,2023-03-14,Uganda,E-commerce Development,4808.89,744.34,105.4,Pending,4169.95,2023-03-31,Company D
96,2023-01-29,Hong Kong,Web Development,811.52,101.65,9.31,Pending,719.18,2023-02-14,Company C
44,2022-11-02,Brazil,E-commerce Development,3263.63,246.46,158.25,Paid,3175.42,2022-11-28,Company A
95,2022-12-06,Guadeloupe,E-commerce Development,3988.26,291.96,96.74,Overdue,3793.04,2022-12-23,Company D
33,2023-03-28,Afghanistan,IoT Solution,3057.3,391.83,55.15,Pending,2720.62,2023-04-21,Company A
75,2022-07-15,Guam,UI/UX Design,621.16,111.9,21.62,Paid,530.88,2022-07-27,Company E
3,2022-08-21,Turkey,IoT Solution,5144.61,704.25,426.66,Paid,4867.02,2022-09-12,Company A
31,2023-02-06,Oman,AI Solution,5594.1,773.89,542.37,Paid,5362.58,2023-02-19,Company E
17,2023-06-07,Sri Lanka,AI Solution,7695.57,679.37,666.73,Pending,7682.93,2023-06-27,Company D
44,2022-10-24,Hong Kong,AI Solution,6783.86,341.42,497.17,Paid,6939.61,2022-11-02,Company A
8,2023-02-02,Guyana,IoT Solution,3438.07,374.28,209.47,Overdue,3273.26,2023-02-20,Company D
7,2022-10-24,Montenegro,IoT Solution,5095.91,497.42,416.21,Pending,5014.7,2022-11-15,Company C
25,2023-02-12,French Southern Territories,AI Solution,5735.05,540.21,567.55,Pending,5762.39,2023-03-08,Company E
69,2022-11-14,Malta,Web Development,1995.35,359.31,27.28,Paid,1663.32,2022-12-01,Company C
94,2023-05-22,Turkey,UI/UX Design,720.07,128.35,2.93,Paid,594.65,2023-06-03,Company E
34,2022-09-09,Serbia,E-commerce Development,4937.45,146.43,83.09,Pending,4874.11,2022-09-16,Company A
73,2023-04-29,Belgium,IoT Solution,4994.73,451.9,269.36,Overdue,4812.19,2023-05-26,Company C
30,2023-06-25,Denmark,UI/UX Design,659.65,61.22,10.54,Paid,608.97,2023-07-12,Company A
77,2023-01-31,Ireland,IoT Solution,2423.45,210.67,99.7,Paid,2312.48,2023-02-14,Company E
97,2022-10-05,Iceland,IoT Solution,2253.72,106.78,122.67,Overdue,2269.61,2022-10-22,Company E
32,2022-08-17,Latvia,UI/UX Design,236.63,41.42,0.07,Pending,195.28,2022-08-29,Company D
52,2022-12-17,Montserrat,IoT Solution,5020.51,645.57,414.15,Paid,4789.09,2023-01-13,Company D
53,2023-02-27,Palau,UI/UX Design,227.75,22.56,8.17,Overdue,213.36,2023-03-29,Company A
58,2022-07-11,Ukraine,IoT Solution,6243.55,265.49,18.68,Overdue,5996.74,2022-08-09,Company A
25,2022-10-08,Paraguay,Web Development,1607.0,23.58,89.35,Pending,1672.77,2022-11-07,Company D
49,2023-05-08,Oman,Mobile App Development,3674.72,26.11,25.57,Pending,3674.18,2023-05-28,Company A
58,2022-09-12,Bahrain,AI Solution,7925.16,1523.22,693.64,Pending,7095.58,2022-10-09,Company E
33,2022-12-25,Yemen,AI Solution,8961.8,934.82,688.31,Overdue,8715.29,2023-01-19,Company B
81,2023-06-30,Belarus,E-commerce Development,3351.59,340.48,30.3,Paid,3041.41,2023-07-12,Company A
36,2023-04-03,South Africa,UI/UX Design,828.68,62.91,7.12,Overdue,772.89,2023-04-15,Company A
21,2023-06-29,Peru,UI/UX Design,337.22,53.37,5.85,Pending,289.7,2023-07-10,Company B
6,2022-10-28,Papua New Guinea,UI/UX Design,327.36,28.08,25.66,Pending,324.94,2022-11-21,Company D
83,2022-10-03,Belize,IoT Solution,5210.17,975.0,456.58,Paid,4691.75,2022-10-11,Company B
16,2022-10-19,Mauritius,UI/UX Design,338.71,56.19,26.19,Paid,308.71,2022-10-27,Company C
75,2023-02-09,Argentina,E-commerce Development,2545.87,226.21,116.83,Pending,2436.49,2023-03-06,Company C
8,2022-10-18,American Samoa,IoT Solution,5606.81,561.38,71.59,Paid,5117.02,2022-11-09,Company B
1,2022-09-17,Jamaica,IoT Solution,3080.79,554.7,178.76,Pending,2704.85,2022-09-30,Company B
8,2022-12-19,Sudan,AI Solution,6742.35,794.4,85.48,Pending,6033.43,2023-01-17,Company C
27,2022-10-02,Uganda,IoT Solution,2349.43,178.95,42.0,Paid,2212.48,2022-10-09,Company B
57,2023-05-25,Holy See (Vatican City State),AI Solution,7794.91,1532.04,44.9,Pending,6307.77,2023-06-10,Company C
68,2023-06-10,New Caledonia,IoT Solution,4256.86,126.68,259.75,Overdue,4389.93,2023-06-21,Company A
5,2022-11-10,Cayman Islands,Mobile App Development,3829.41,603.74,320.09,Overdue,3545.76,2022-11-20,Company E
54,2023-06-01,Georgia,UI/UX Design,204.48,3.0,10.86,Overdue,212.34,2023-06-26,Company B
74,2022-08-24,Saint Pierre and Miquelon,UI/UX Design,512.24,49.75,9.98,Pending,472.47,2022-08-31,Company A
87,2023-05-11,Tunisia,IoT Solution,7470.72,1111.9,531.92,Overdue,6890.74,2023-06-07,Company B
70,2023-05-04,Croatia,IoT Solution,5064.82,253.81,155.6,Paid,4966.61,2023-05-23,Company E
17,2022-08-14,Lithuania,E-commerce Development,3406.45,96.05,250.9,Pending,3561.3,2022-09-06,Company C
50,2022-12-18,Algeria,E-commerce Development,2046.17,211.28,121.85,Paid,1956.74,2022-12-29,Company B
27,2022-07-18,Iraq,AI Solution,6569.89,986.94,119.07,Paid,5702.02,2022-08-15,Company D
42,2023-03-17,Mayotte,Mobile App Development,2345.29,171.49,169.92,Pending,2343.72,2023-04-13,Company C
94,2022-07-14,Iran,IoT Solution,3863.61,627.7,306.12,Pending,3542.03,2022-07-21,Company B
25,2023-01-02,Oman,Mobile App Development,2026.44,183.11,117.06,Pending,1960.39,2023-01-29,Company D
100,2023-04-07,El Salvador,Web Development,596.41,112.9,30.88,Paid,514.39,2023-04-28,Company B
23,2022-11-26,French Guiana,AI Solution,7938.34,1258.71,87.21,Overdue,6766.84,2022-12-24,Company E
59,2023-02-19,San Marino,Web Development,1048.46,71.94,64.07,Paid,1040.59,2023-03-17,Company C
3,2022-09-17,Christmas Island,UI/UX Design,957.94,119.3,79.91,Overdue,918.55,2022-10-13,Company E
90,2023-01-22,Ukraine,UI/UX Design,333.43,30.76,3.82,Pending,306.49,2023-02-12,Company E
89,2023-02-21,Micronesia,Mobile App Development,1786.55,252.89,118.49,Pending,1652.15,2023-03-18,Company E
93,2022-10-22,Lao People's Democratic Republic,Web Development,2373.52,465.66,102.01,Overdue,2009.87,2022-11-13,Company E
20,2022-10-20,Guyana,Web Development,2170.66,26.57,120.62,Paid,2264.71,2022-11-07,Company C
79,2022-08-09,Ghana,Mobile App Development,1684.87,168.1,134.35,Pending,1651.12,2022-09-06,Company B
52,2022-08-27,Namibia,UI/UX Design,640.71,98.89,41.72,Paid,583.54,2022-09-19,Company C
59,2023-02-11,Albania,AI Solution,5437.15,657.23,267.37,Overdue,5047.29,2023-03-08,Company A
27,2023-04-10,Brazil,AI Solution,4327.38,693.52,241.16,Pending,3875.02,2023-04-23,Company A
23,2022-12-27,Argentina,Web Development,1406.7,85.48,21.95,Paid,1343.17,2023-01-22,Company A
59,2023-03-26,Equatorial Guinea,E-commerce Development,3995.68,511.92,202.92,Pending,3686.68,2023-04-20,Company C
32,2023-01-07,Burkina Faso,IoT Solution,5966.55,801.34,165.19,Pending,5330.4,2023-01-19,Company D
54,2022-08-20,Guyana,IoT Solution,5361.65,1005.43,193.5,Overdue,4549.72,2022-09-11,Company E
65,2023-06-14,Sierra Leone,Web Development,1139.35,124.92,31.63,Overdue,1046.06,2023-07-11,Company D
6,2023-05-03,Haiti,Web Development,2636.74,155.18,125.07,Overdue,2606.63,2023-05-17,Company D
41,2022-09-25,Denmark,Web Development,1503.95,32.51,88.28,Paid,1559.72,2022-10-25,Company D
73,2022-08-28,Mongolia,Web Development,2267.9,179.65,45.38,Paid,2133.63,2022-09-15,Company B
88,2023-04-17,Heard Island and McDonald Islands,IoT Solution,3794.97,402.59,370.18,Pending,3762.56,2023-04-25,Company E
84,2022-10-30,Austria,UI/UX Design,611.46,86.49,20.52,Overdue,545.49,2022-11-27,Company B
58,2022-12-21,Vanuatu,UI/UX Design,300.67,1.75,17.99,Pending,316.91,2023-01-18,Company C
25,2023-01-28,Netherlands,Web Development,2480.06,266.71,134.74,Overdue,2348.09,2023-02-09,Company C
17,2022-10-14,Iraq,Mobile App Development,2702.01,153.63,168.57,Overdue,2716.95,2022-10-25,Company E
42,2022-10-25,South Georgia and the South Sandwich Islands,AI Solution,7871.42,814.2,1.62,Overdue,7058.84,2022-11-17,Company D
2,2023-04-12,Bahamas,Web Development,1417.94,191.07,74.46,Overdue,1301.33,2023-05-08,Company B
34,2023-06-05,Ethiopia,E-commerce Development,3483.62,352.33,289.97,Paid,3421.26,2023-07-01,Company C
69,2022-09-12,Svalbard & Jan Mayen Islands,Mobile App Development,4888.7,336.43,227.59,Paid,4779.86,2022-09-21,Company B
44,2023-04-02,Western Sahara,Web Development,2093.36,374.99,32.41,Paid,1750.78,2023-04-13,Company A
14,2022-09-14,Palestinian Territory,E-commerce Development,1150.26,64.59,91.36,Pending,1177.03,2022-10-09,Company E
21,2022-10-24,Norfolk Island,AI Solution,9064.24,1678.96,898.44,Pending,8283.72,2022-11-07,Company C
62,2023-04-17,Ghana,IoT Solution,5710.81,331.44,98.49,Overdue,5477.86,2023-04-28,Company E
31,2022-12-27,Sierra Leone,Web Development,537.4,22.66,29.99,Pending,544.73,2023-01-20,Company C
31,2022-12-25,Argentina,Web Development,1706.49,154.69,123.16,Overdue,1674.96,2023-01-07,Company C
49,2022-12-12,Peru,UI/UX Design,947.25,69.43,27.38,Paid,905.2,2023-01-01,Company D
98,2023-03-25,Ukraine,E-commerce Development,3421.19,315.95,33.3,Overdue,3138.54,2023-04-08,Company B
14,2023-03-18,Fiji,Mobile App Development,2405.32,264.83,147.11,Overdue,2287.6,2023-04-16,Company E
80,2023-04-18,Dominican Republic,Web Development,2281.19,16.64,52.6,Paid,2317.15,2023-05-06,Company E
66,2023-02-25,Ukraine,Web Development,1948.44,95.07,145.59,Overdue,1998.96,2023-03-11,Company B
10,2023-01-18,San Marino,IoT Solution,5104.03,512.44,2.23,Paid,4593.82,2023-02-04,Company B
82,2022-11-30,Solomon Islands,IoT Solution,6731.43,1118.78,369.65,Paid,5982.3,2022-12-15,Company D
9,2022-11-10,Niue,Mobile App Development,1548.92,287.61,70.2,Pending,1331.51,2022-11-25,Company C
19,2022-09-10,Cuba,UI/UX Design,954.03,75.18,21.57,Paid,900.42,2022-10-05,Company A
62,2022-08-04,Nigeria,E-commerce Development,2230.59,91.52,211.25,Pending,2350.32,2022-09-03,Company D
61,2022-10-13,Tuvalu,UI/UX Design,908.91,157.89,76.8,Pending,827.82,2022-10-30,Company B
48,2023-07-09,Palau,AI Solution,5117.89,941.73,285.31,Overdue,4461.47,2023-07-26,Company C
41,2023-02-28,Estonia,AI Solution,7256.5,1140.82,82.93,Overdue,6198.61,2023-03-23,Company A
3,2022-07-31,Guam,E-commerce Development,1010.08,156.06,74.21,Overdue,928.23,2022-08-16,Company E
3,2023-04-06,Malta,UI/UX Design,520.15,14.99,36.58,Paid,541.74,2023-04-16,Company E
88,2022-08-11,Norway,UI/UX Design,287.93,44.35,27.17,Pending,270.75,2022-08-27,Company A
4,2022-12-01,Turkmenistan,E-commerce Development,2845.05,283.08,77.83,Pending,2639.8,2022-12-19,Company C
48,2023-02-27,United Arab Emirates,Mobile App Development,2229.03,150.64,153.96,Pending,2232.35,2023-03-16,Company C
14,2022-10-24,Guernsey,Mobile App Development,2474.99,192.87,205.42,Overdue,2487.54,2022-11-22,Company D
82,2022-10-17,Slovenia,IoT Solution,3680.41,363.9,219.91,Pending,3536.42,2022-10-25,Company C
43,2022-10-21,Estonia,AI Solution,6630.27,242.57,197.77,Paid,6585.47,2022-10-29,Company A
55,2022-07-12,Mexico,Mobile App Development,4932.07,342.18,314.8,Paid,4904.69,2022-08-10,Company C
37,2022-08-16,Singapore,E-commerce Development,4809.66,429.57,90.73,Overdue,4470.82,2022-09-01,Company A
47,2023-06-30,Korea,E-commerce Development,3279.35,210.17,221.72,Overdue,3290.9,2023-07-28,Company D
55,2023-05-20,Greenland,IoT Solution,2265.35,393.0,109.82,Pending,1982.17,2023-06-13,Company D
88,2023-04-22,Venezuela,Web Development,1881.72,66.74,55.56,Overdue,1870.54,2023-05-05,Company E
38,2022-10-07,Guatemala,UI/UX Design,632.87,71.65,21.82,Overdue,583.04,2022-10-24,Company A
22,2022-09-15,Saint Vincent and the Grenadines,UI/UX Design,362.14,18.68,30.0,Paid,373.46,2022-10-09,Company A
6,2023-05-09,Germany,AI Solution,8980.65,1404.85,414.17,Pending,7989.97,2023-06-07,Company A
24,2023-01-09,Mali,UI/UX Design,486.5,24.29,19.69,Overdue,481.9,2023-01-18,Company B
96,2022-12-25,El Salvador,IoT Solution,2754.5,231.83,77.37,Pending,2600.04,2023-01-22,Company C
45,2023-03-25,Cambodia,IoT Solution,2119.41,9.3,116.76,Paid,2226.87,2023-04-22,Company C
97,2023-03-22,Bangladesh,E-commerce Development,2053.9,78.95,41.94,Paid,2016.89,2023-04-05,Company C
12,2023-05-02,Paraguay,IoT Solution,5423.18,207.19,468.65,Overdue,5684.64,2023-05-31,Company B
17,2022-07-19,Albania,Mobile App Development,2385.97,30.8,51.18,Paid,2406.35,2022-08-09,Company C
3,2022-11-02,Lao People's Democratic Republic,Mobile App Development,3842.66,668.29,80.62,Overdue,3254.99,2022-11-09,Company D
44,2022-11-16,French Polynesia,AI Solution,6081.91,38.4,285.3,Paid,6328.81,2022-11-28,Company A
41,2023-04-02,Iceland,E-commerce Development,1343.67,120.0,73.71,Paid,1297.38,2023-04-18,Company E
59,2022-08-17,Mongolia,UI/UX Design,844.85,38.12,21.14,Paid,827.87,2022-09-05,Company E
60,2023-03-11,Nepal,Mobile App Development,1366.24,185.55,20.91,Overdue,1201.6,2023-03-18,Company A
27,2022-12-15,Gabon,E-commerce Development,3411.87,441.72,175.67,Overdue,3145.82,2022-12-23,Company D
62,2022-08-27,Algeria,AI Solution,4453.03,708.01,424.52,Pending,4169.54,2022-09-11,Company C
